qkey,name,ssa_sex_label,position,gender_layer_accuracy,gender_majority_prediction,gender_majority_correct,gender_mean_strength,gender_mean_confidence,age_mean_strength,age_mean_confidence,education_mean_strength,education_mean_confidence,socioeco_mean_strength,socioeco_mean_confidence
CARRYGUN_W26,Michael,male,after_name,0.696969696969697,male,True,0.3306122357575757,0.6653061187878787,0.14797802303030302,0.3609835172727273,0.22494615636363638,0.48329743848484846,0.16059862757575755,0.4403990845454545
CARRYGUN_W26,Michael,male,final_prompt,0.5757575757575758,male,True,0.26036331242424243,0.6301816557575758,0.17063348212121213,0.3779751109090909,0.20997823575757577,0.4733188242424242,0.22994841515151515,0.48663227606060616
CARRYGUN_W26,Matthew,male,after_name,0.6666666666666666,male,True,0.3337735872727273,0.6668867942424244,0.1453464987878788,0.35900987333333334,0.21872122848484848,0.47914748757575765,0.16007467151515153,0.4400497806060606
CARRYGUN_W26,Matthew,male,final_prompt,0.5757575757575758,male,True,0.25542483454545456,0.627712417878788,0.16742564606060606,0.37556923363636363,0.2097232309090909,0.47314881999999997,0.23158245515151515,0.4877216366666667
CARRYGUN_W26,Christopher,male,after_name,0.6666666666666666,male,True,0.32514779090909096,0.6625738957575759,0.14570443606060607,0.35927832696969697,0.21030813272727272,0.47353875575757576,0.15934234848484846,0.43956156575757577
CARRYGUN_W26,Christopher,male,final_prompt,0.5757575757575758,male,True,0.25542176909090913,0.627710883939394,0.16591976,0.3744398206060606,0.2113159221212121,0.4742106142424243,0.23248618393939394,0.4883241221212122
CARRYGUN_W26,Joshua,male,after_name,0.6363636363636364,male,True,0.32299607121212126,0.661498036060606,0.14348053181818185,0.35761039909090914,0.21357073484848485,0.4757138236363636,0.16815399393939393,0.44543599545454543
CARRYGUN_W26,Joshua,male,final_prompt,0.5757575757575758,male,True,0.2498729187878788,0.6249364590909091,0.16604687242424243,0.3745351536363636,0.21377978272727272,0.4758531887878788,0.23204393121212122,0.4880292872727273
CARRYGUN_W26,Jacob,male,after_name,0.6666666666666666,male,True,0.3195376575757576,0.6597688284848484,0.14539912363636362,0.35904934272727274,0.21625741242424246,0.4775049421212121,0.162983136969697,0.44198875878787874
CARRYGUN_W26,Jacob,male,final_prompt,0.5757575757575758,male,True,0.25476161696969696,0.6273808084848485,0.1696440506060606,0.3772330381818182,0.2084309278787879,0.47228728606060605,0.23097205484848485,0.4873147027272728
CARRYGUN_W26,Andrew,male,after_name,0.696969696969697,male,True,0.32702322727272726,0.6635116136363637,0.1483041206060606,0.36122809,0.21867239727272725,0.4791149318181818,0.16344538939393938,0.4422969272727273
CARRYGUN_W26,Andrew,male,final_prompt,0.5757575757575758,male,True,0.24832335727272728,0.6241616787878789,0.16737300333333333,0.37552975272727274,0.2128147303030303,0.4752098215151515,0.23395647484848484,0.48930431636363636
CARRYGUN_W26,Daniel,male,after_name,0.7272727272727273,male,True,0.3243997487878788,0.6621998748484847,0.1503990418181818,0.3627992803030303,0.22265141727272725,0.4817676115151515,0.16154861848484847,0.4410324127272727
CARRYGUN_W26,Daniel,male,final_prompt,0.5757575757575758,male,True,0.25543814757575756,0.6277190736363636,0.16782488060606063,0.37586866030303034,0.21068426272727273,0.4737895093939394,0.23086522303030305,0.4872434809090909
CARRYGUN_W26,Nicholas,male,after_name,0.6666666666666666,male,True,0.3371579972727272,0.6685789984848485,0.14856617606060607,0.3614246309090909,0.21660020787878786,0.4777334724242424,0.15933811454545455,0.43955874242424237
CARRYGUN_W26,Nicholas,male,final_prompt,0.5757575757575758,male,True,0.25851330636363634,0.6292566524242424,0.1721758618181818,0.3791318957575757,0.20694336363636365,0.4712955754545454,0.22857163181818183,0.4857144212121212
CARRYGUN_W26,Joseph,male,after_name,0.696969696969697,male,True,0.3158907312121212,0.6579453645454545,0.1454258790909091,0.35906941,0.22085140575757575,0.4805676036363636,0.1578433024242424,0.43856220181818184
CARRYGUN_W26,Joseph,male,final_prompt,0.5757575757575758,male,True,0.2507859715151515,0.6253929866666667,0.16795538636363636,0.37596654030303034,0.21079787242424242,0.4738652475757576,0.23219601363636364,0.4881306769696969
CARRYGUN_W26,David,male,after_name,0.696969696969697,male,True,0.32508391999999997,0.6625419596969697,0.1434577021212121,0.35759327636363636,0.21892748090909092,0.4792849866666667,0.1621085218181818,0.44140568151515147
CARRYGUN_W26,David,male,final_prompt,0.5757575757575758,male,True,0.2521662096969697,0.6260831045454545,0.16765610696969693,0.37574208030303025,0.21126142757575758,0.47417428575757575,0.22930070787878787,0.4862004724242424
CARRYGUN_W26,Tyler,male,after_name,0.6666666666666666,male,True,0.30029975272727266,0.6501498763636364,0.15335714454545454,0.36501785757575755,0.2086111509090909,0.4724074354545454,0.15662618212121213,0.437750786969697
CARRYGUN_W26,Tyler,male,final_prompt,0.5757575757575758,male,True,0.2635891772727273,0.631794587878788,0.17052555333333333,0.37789416515151514,0.20966689515151518,0.4731112642424242,0.22798516545454542,0.48532344272727274
CARRYGUN_W26,Ryan,male,after_name,0.696969696969697,male,True,0.3248484606060606,0.66242423,0.15086406666666669,0.3631480506060606,0.21613785606060607,0.4774252375757575,0.15776379636363635,0.43850919787878784
CARRYGUN_W26,Ryan,male,final_prompt,0.5757575757575758,male,True,0.2591534233333333,0.629576712121212,0.16920560333333334,0.3769042027272727,0.20772748515151515,0.4718183233333333,0.23166486878787879,0.48777657969696964
CARRYGUN_W26,James,male,after_name,0.6666666666666666,male,True,0.32839367939393943,0.6641968390909091,0.1444398272727273,0.3583298703030302,0.21334592303030303,0.47556394969696975,0.16065729272727275,0.4404381948484849
CARRYGUN_W26,James,male,final_prompt,0.5757575757575758,male,True,0.25509992515151514,0.6275499621212122,0.16836915545454548,0.3762768669696969,0.2102432466666667,0.47349549787878786,0.23160571818181822,0.4877371454545455
CARRYGUN_W26,John,male,after_name,0.696969696969697,male,True,0.3278342657575758,0.6639171342424243,0.14592609606060608,0.3594445727272727,0.21896556333333334,0.47931037545454547,0.15907811030303032,0.4393854066666667
CARRYGUN_W26,John,male,final_prompt,0.5757575757575758,male,True,0.25562020181818185,0.6278101009090908,0.16655151303030305,0.37491363454545457,0.20779089363636366,0.4718605957575757,0.23162289303030303,0.48774859606060605
CARRYGUN_W26,William,male,after_name,0.6363636363636364,male,True,0.33276004484848487,0.6663800221212121,0.14298262848484852,0.3572369718181818,0.21126829484848483,0.47417886393939396,0.16641049060606058,0.4442736606060606
CARRYGUN_W26,William,male,final_prompt,0.5757575757575758,male,True,0.24991738818181822,0.624958693939394,0.16895516303030303,0.37671637242424244,0.2102380903030303,0.4734920606060606,0.23044062636363638,0.48696041696969694
CARRYGUN_W26,Brandon,male,after_name,0.696969696969697,male,True,0.3151689909090909,0.6575844957575758,0.15279119242424244,0.36459339393939394,0.21552664393939394,0.4770177642424242,0.15808303575757574,0.43872202333333327
CARRYGUN_W26,Brandon,male,final_prompt,0.5757575757575758,male,True,0.2583648478787879,0.6291824236363637,0.16923513151515154,0.37692634818181814,0.2119048375757576,0.4746032251515151,0.2299928593939394,0.4866619066666667
CARRYGUN_W26,Anthony,male,after_name,0.6666666666666666,male,True,0.324636773030303,0.6623183875757575,0.14525584151515153,0.3589418809090909,0.21269065666666667,0.4751271045454546,0.161086853030303,0.4407245690909091
CARRYGUN_W26,Anthony,male,final_prompt,0.5757575757575758,male,True,0.2526630560606061,0.6263315281818181,0.17119349818181817,0.37839512393939395,0.2098382093939394,0.47322547151515154,0.23136308242424244,0.4875753884848484
CARRYGUN_W26,Zachary,male,after_name,0.6666666666666666,male,True,0.3244967609090909,0.6622483799999999,0.1494064096969697,0.3620548084848485,0.21623228545454548,0.4774881890909091,0.16437569393939394,0.4429171287878787
CARRYGUN_W26,Zachary,male,final_prompt,0.5454545454545454,male,True,0.25773690636363633,0.6288684536363636,0.1671611381818182,0.37537085393939396,0.21045850484848486,0.473639003939394,0.23031014848484851,0.48687343333333344
CARRYGUN_W26,Justin,male,after_name,0.696969696969697,male,True,0.3202670372727273,0.6601335196969698,0.15043982484848484,0.3628298696969697,0.21351881636363634,0.4756792112121212,0.1598697818181818,0.4399131881818182
CARRYGUN_W26,Justin,male,final_prompt,0.5757575757575758,male,True,0.25700006696969696,0.6285000345454546,0.16490892363636364,0.3736816927272727,0.2135989266666667,0.4757326184848485,0.2300294612121212,0.48668630787878786
CARRYGUN_W26,Alexander,male,after_name,0.696969696969697,male,True,0.30111578696969693,0.6505578948484849,0.15183481454545456,0.36387611060606057,0.21453042181818183,0.4763536142424243,0.16682492666666665,0.44454995090909094
CARRYGUN_W26,Alexander,male,final_prompt,0.5454545454545454,male,True,0.25948680575757577,0.629743403030303,0.16987994363636363,0.3774099575757575,0.20561303818181817,0.470408693030303,0.22923557818181817,0.48615705242424234
CARRYGUN_W26,Ashley,female,after_name,0.5454545454545454,female,True,0.3153093896969697,0.657654696060606,0.1443358424242424,0.3582518821212121,0.21719866212121217,0.4781324409090909,0.15781815060606058,0.43854543363636367
CARRYGUN_W26,Ashley,female,final_prompt,0.45454545454545453,male,False,0.24913817848484848,0.6245690890909091,0.17196283515151517,0.3789721257575757,0.20584762787878788,0.4705650848484848,0.2303137793939394,0.48687585272727274
CARRYGUN_W26,Emily,female,after_name,0.5151515151515151,female,True,0.38138335333333334,0.6906916778787878,0.1470286290909091,0.3602714724242424,0.22460984393939393,0.48307323,0.15418316151515152,0.4361221078787879
CARRYGUN_W26,Emily,female,final_prompt,0.5454545454545454,female,True,0.2588689175757576,0.629434459090909,0.17056405575757574,0.3779230418181818,0.20220729454545458,0.4681381960606061,0.23065205939393937,0.48710137181818175
CARRYGUN_W26,Jessica,female,after_name,0.5151515151515151,female,True,0.37531904757575757,0.6876595230303031,0.14471983303030303,0.3585398748484848,0.220595686969697,0.48039712515151506,0.15449048818181818,0.43632699212121207
CARRYGUN_W26,Jessica,female,final_prompt,0.5454545454545454,female,True,0.25863439000000005,0.6293171954545455,0.17325161242424242,0.37993871030303034,0.19070192242424244,0.4604679478787878,0.22570451424242424,0.4838030093939394
CARRYGUN_W26,Samantha,female,after_name,0.5454545454545454,female,True,0.3960033442424242,0.6980016718181817,0.14486740212121213,0.3586505515151515,0.21068816424242423,0.47379210969696967,0.16587907090909093,0.4439193803030303
CARRYGUN_W26,Samantha,female,final_prompt,0.45454545454545453,male,False,0.2531697675757576,0.6265848839393939,0.17355798181818183,0.3801684863636363,0.20972810696969696,0.47315207030303036,0.23256877878787877,0.4883791851515151
CARRYGUN_W26,Sarah,female,after_name,0.5454545454545454,female,True,0.36865947363636364,0.6843297372727274,0.14148009484848484,0.3561100715151515,0.21795258333333334,0.478635056060606,0.1507928696969697,0.4338619127272727
CARRYGUN_W26,Sarah,female,final_prompt,0.5454545454545454,female,True,0.27549385696969697,0.6377469284848485,0.17054954969696967,0.3779121627272727,0.20586443060606063,0.47057628787878786,0.23110181818181816,0.48740121181818186
CARRYGUN_W26,Hannah,female,after_name,0.5757575757575758,female,True,0.37888128424242423,0.6894406424242424,0.14677211333333334,0.3600790836363636,0.22308282575757576,0.48205521727272727,0.15442572454545456,0.436283816969697
CARRYGUN_W26,Hannah,female,final_prompt,0.5454545454545454,female,True,0.2589073903030303,0.6294536951515152,0.17293166606060606,0.37969875000000003,0.20099759090909092,0.46733172636363635,0.2330259506060606,0.488683966969697
CARRYGUN_W26,Elizabeth,female,after_name,0.5757575757575758,female,True,0.38115736060606065,0.6905786824242425,0.1455469709090909,0.3591602284848484,0.22048066181818182,0.4803204409090909,0.15908511666666666,0.43939007787878787
CARRYGUN_W26,Elizabeth,female,final_prompt,0.5454545454545454,female,True,0.2662169215151515,0.6331084612121213,0.17309869757575758,0.37982402212121213,0.2035843296969697,0.4690562203030303,0.23185587454545456,0.48790391636363634
CARRYGUN_W26,Amanda,female,after_name,0.5151515151515151,female,True,0.3485035493939394,0.6742517751515152,0.14727655606060605,0.360457416060606,0.21353077787878788,0.4756871857575758,0.16188974575757575,0.44125983090909093
CARRYGUN_W26,Amanda,female,final_prompt,0.5454545454545454,female,True,0.25497696,0.6274884793939394,0.17130405121212125,0.378478039090909,0.20923417727272725,0.47282278515151516,0.22690189484848483,0.48460126212121213
CARRYGUN_W26,Madison,female,after_name,0.5454545454545454,female,True,0.32349119393939396,0.6617455966666667,0.1489943687878788,0.3617457772727273,0.22303138484848486,0.482020923939394,0.15859932636363636,0.4390662175757576
CARRYGUN_W26,Madison,female,final_prompt,0.5151515151515151,female,True,0.25071992000000004,0.6253599596969697,0.16960770575757572,0.3772057781818182,0.20451331696969696,0.4696755445454545,0.22418096151515152,0.48278730787878793
CARRYGUN_W26,Lauren,female,after_name,0.5454545454545454,female,True,0.3589768993939394,0.6794884490909091,0.15674093606060607,0.36755570242424246,0.22412652181818182,0.4827510145454545,0.15655999484848487,0.43770666272727277
CARRYGUN_W26,Lauren,female,final_prompt,0.5454545454545454,female,True,0.2540836984848485,0.627041849090909,0.1711512896969697,0.3783634663636364,0.19839098606060604,0.4655939906060606,0.22916405030303028,0.48610936666666665
CARRYGUN_W26,Kayla,female,after_name,0.5151515151515151,female,True,0.3369789303030303,0.6684894651515152,0.15180564666666668,0.36385423606060613,0.21307616424242423,0.47538411,0.16708877757575757,0.4447258506060606
CARRYGUN_W26,Kayla,female,final_prompt,0.42424242424242425,male,False,0.2605649127272727,0.6302824560606062,0.1751287421212121,0.38134655575757576,0.21416031454545456,0.47610687666666673,0.2280428284848485,0.48536188575757583
